Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,5197574,-,b'Iloilo',b'Philippines',10.74,122.53,8,12,8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,Relative Humidity
2020,3,31,7,0,71.7
2020,3,31,8,0,62.21
2020,3,31,9,0,53.7
2020,3,31,10,0,48.050000000000004
2020,3,31,11,0,45.15
2020,3,31,12,0,43.2
2020,3,31,13,0,42.27
2020,3,31,14,0,42.71
2020,3,31,15,0,44.61
2020,3,31,16,0,47.92
2020,3,31,17,0,53.7
2020,3,31,18,0,62.07
2020,3,31,19,0,66.86
2020,3,31,20,0,71.25
2020,3,31,21,0,75.34
2020,3,31,22,0,79.52
2020,3,31,23,0,82.60000000000001
2020,4,1,0,0,85.55
2020,4,1,1,0,86.99
2020,4,1,2,0,88.31
2020,4,1,3,0,88.4
2020,4,1,4,0,87.98
2020,4,1,5,0,87.78
2020,4,1,6,0,83.74
2020,4,1,7,0,74.29
2020,4,1,8,0,61.64
2020,4,1,9,0,50.06
2020,4,1,10,0,43.76
2020,4,1,11,0,41.93
2020,4,1,12,0,41.5
2020,4,1,13,0,42.86
2020,4,1,14,0,45.31
2020,4,1,15,0,49.01
2020,4,1,16,0,53.86
2020,4,1,17,0,60.27
2020,4,1,18,0,67.29
2020,4,1,19,0,72.33
2020,4,1,20,0,76.8
2020,4,1,21,0,80.83
2020,4,1,22,0,85.26
2020,4,1,23,0,87.76
2020,4,2,0,0,89.99
2020,4,2,1,0,90.65
2020,4,2,2,0,91.67
2020,4,2,3,0,91.68
2020,4,2,4,0,90.36
2020,4,2,5,0,89.23
2020,4,2,6,0,84.3
2020,4,2,7,0,72.74
2020,4,2,8,0,61.35
2020,4,2,9,0,52.83
2020,4,2,10,0,47.19
2020,4,2,11,0,44.32
2020,4,2,12,0,43.32
2020,4,2,13,0,43.17
2020,4,2,14,0,44.27
2020,4,2,15,0,46.82
2020,4,2,16,0,51.43
2020,4,2,17,0,57.36
2020,4,2,18,0,64.35
2020,4,2,19,0,69.48
2020,4,2,20,0,73.68
2020,4,2,21,0,77
2020,4,2,22,0,80.25
2020,4,2,23,0,83.09
2020,4,3,0,0,85.35000000000001
2020,4,3,1,0,85.99
2020,4,3,2,0,85.79
2020,4,3,3,0,86.38
2020,4,3,4,0,86.73
2020,4,3,5,0,87.45
2020,4,3,6,0,83.17
2020,4,3,7,0,74.12
2020,4,3,8,0,65.67
2020,4,3,9,0,59.620000000000005
2020,4,3,10,0,56.910000000000004
2020,4,3,11,0,55.43
2020,4,3,12,0,54.64
2020,4,3,13,0,54.9
2020,4,3,14,0,56.300000000000004
2020,4,3,15,0,58.69
2020,4,3,16,0,63.480000000000004
2020,4,3,17,0,69.85000000000001
2020,4,3,18,0,76.22
2020,4,3,19,0,80.23
2020,4,3,20,0,83.39
2020,4,3,21,0,86.43
2020,4,3,22,0,88.53
2020,4,3,23,0,90.64
2020,4,4,0,0,91.18
2020,4,4,1,0,91.76
2020,4,4,2,0,92.15
2020,4,4,3,0,92.10000000000001
2020,4,4,4,0,92.08
2020,4,4,5,0,92.04
2020,4,4,6,0,90.27
2020,4,4,7,0,84
2020,4,4,8,0,71.98
2020,4,4,9,0,62.17
2020,4,4,10,0,55.15
2020,4,4,11,0,49.83
2020,4,4,12,0,46.82
2020,4,4,13,0,45.92
2020,4,4,14,0,46.37
2020,4,4,15,0,48.57
2020,4,4,16,0,51.82
2020,4,4,17,0,57.04
2020,4,4,18,0,65.67
2020,4,4,19,0,70.51
2020,4,4,20,0,74.44
2020,4,4,21,0,77.97
2020,4,4,22,0,81.78
2020,4,4,23,0,84.64
2020,4,5,0,0,87.42
2020,4,5,1,0,88.54
2020,4,5,2,0,88.51
2020,4,5,3,0,87.76
2020,4,5,4,0,86.79
2020,4,5,5,0,84.82000000000001
2020,4,5,6,0,76.93
2020,4,5,7,0,65.96000000000001
2020,4,5,8,0,57.74
2020,4,5,9,0,51.7
2020,4,5,10,0,47.7
2020,4,5,11,0,45.85
2020,4,5,12,0,45.74
2020,4,5,13,0,45.9
2020,4,5,14,0,46.4
2020,4,5,15,0,47.86
2020,4,5,16,0,50.61
2020,4,5,17,0,54.96
2020,4,5,18,0,62.2
2020,4,5,19,0,67.97
2020,4,5,20,0,72.01
2020,4,5,21,0,75.03
2020,4,5,22,0,77.36
2020,4,5,23,0,79.49
2020,4,6,0,0,82.28
2020,4,6,1,0,84.14
2020,4,6,2,0,83.93
2020,4,6,3,0,84.10000000000001
2020,4,6,4,0,85.23
2020,4,6,5,0,86.76
2020,4,6,6,0,79.95
2020,4,6,7,0,70.5
2020,4,6,8,0,60.58
2020,4,6,9,0,52.17
2020,4,6,10,0,46.84
2020,4,6,11,0,43.81
2020,4,6,12,0,41.83
2020,4,6,13,0,41.61
2020,4,6,14,0,41.550000000000004
2020,4,6,15,0,42
2020,4,6,16,0,43.15
2020,4,6,17,0,47.730000000000004
2020,4,6,18,0,59.160000000000004
2020,4,6,19,0,64.56
2020,4,6,20,0,68.8
2020,4,6,21,0,73.8
2020,4,6,22,0,78.92
2020,4,6,23,0,83.58
2020,4,7,0,0,87.27
2020,4,7,1,0,90.56
2020,4,7,2,0,91.26
2020,4,7,3,0,91.66
2020,4,7,4,0,91.61
2020,4,7,5,0,91.4
2020,4,7,6,0,82.31
2020,4,7,7,0,70.92
2020,4,7,8,0,60.34
2020,4,7,9,0,51.67
2020,4,7,10,0,46.89
2020,4,7,11,0,41.6
2020,4,7,12,0,37.94
2020,4,7,13,0,37.050000000000004
2020,4,7,14,0,38.11
2020,4,7,15,0,40.32
2020,4,7,16,0,44.01
2020,4,7,17,0,50.97
2020,4,7,18,0,62.02
2020,4,7,19,0,66.23
2020,4,7,20,0,69.7
2020,4,7,21,0,72.69
2020,4,7,22,0,75.8
2020,4,7,23,0,79.57000000000001
2020,4,8,0,0,82.52
2020,4,8,1,0,84.77
2020,4,8,2,0,87.04
2020,4,8,3,0,88.82000000000001
2020,4,8,4,0,89.8
2020,4,8,5,0,90.57000000000001
2020,4,8,6,0,82.82000000000001
2020,4,8,7,0,72.85000000000001
2020,4,8,8,0,62.58
2020,4,8,9,0,55.43
2020,4,8,10,0,51.25
2020,4,8,11,0,48.52
2020,4,8,12,0,46.410000000000004
2020,4,8,13,0,45.14
2020,4,8,14,0,44.660000000000004
2020,4,8,15,0,45.95
2020,4,8,16,0,48.4
2020,4,8,17,0,52.9
2020,4,8,18,0,61.03
2020,4,8,19,0,65.58
2020,4,8,20,0,67.87
2020,4,8,21,0,70.95
2020,4,8,22,0,74.38
2020,4,8,23,0,77.88
2020,4,9,0,0,81.43
2020,4,9,1,0,84.67
2020,4,9,2,0,86.51
2020,4,9,3,0,88.31
2020,4,9,4,0,89.60000000000001
2020,4,9,5,0,89.99
2020,4,9,6,0,82.33
2020,4,9,7,0,72.06
2020,4,9,8,0,61.230000000000004
2020,4,9,9,0,53.56
2020,4,9,10,0,49.78
2020,4,9,11,0,48.46
2020,4,9,12,0,46.42
2020,4,9,13,0,45.31
2020,4,9,14,0,45.72
2020,4,9,15,0,47.33
2020,4,9,16,0,50.32
2020,4,9,17,0,55.52
2020,4,9,18,0,61.97
2020,4,9,19,0,66.56
2020,4,9,20,0,70.05
2020,4,9,21,0,72.74
2020,4,9,22,0,75.42
2020,4,9,23,0,79.23
2020,4,10,0,0,82.41
2020,4,10,1,0,84.21000000000001
2020,4,10,2,0,85.97
2020,4,10,3,0,86.01
2020,4,10,4,0,85.94
2020,4,10,5,0,85.77
2020,4,10,6,0,80.13
2020,4,10,7,0,70.86
2020,4,10,8,0,62.63
2020,4,10,9,0,56.33
2020,4,10,10,0,52.800000000000004
2020,4,10,11,0,50.64
2020,4,10,12,0,49.63
2020,4,10,13,0,48.93
2020,4,10,14,0,49.72
2020,4,10,15,0,51.39
2020,4,10,16,0,53.910000000000004
2020,4,10,17,0,57.4
2020,4,10,18,0,61.52
2020,4,10,19,0,65.29
2020,4,10,20,0,68.79
2020,4,10,21,0,72.38
2020,4,10,22,0,75.95
2020,4,10,23,0,78.69
2020,4,11,0,0,80.85000000000001
2020,4,11,1,0,82.11
2020,4,11,2,0,82.69
2020,4,11,3,0,82.55
2020,4,11,4,0,82.33
2020,4,11,5,0,81.88
2020,4,11,6,0,78.14
2020,4,11,7,0,68.85000000000001
2020,4,11,8,0,58.14
2020,4,11,9,0,49.71
2020,4,11,10,0,45.12
2020,4,11,11,0,43.52
2020,4,11,12,0,42.94
2020,4,11,13,0,42.54
2020,4,11,14,0,42.660000000000004
2020,4,11,15,0,43.61
2020,4,11,16,0,45.44
2020,4,11,17,0,49.120000000000005
2020,4,11,18,0,56.49
2020,4,11,19,0,62.65
2020,4,11,20,0,67.05
2020,4,11,21,0,70.15
2020,4,11,22,0,73.02
2020,4,11,23,0,76.26
2020,4,12,0,0,79
2020,4,12,1,0,81.48
2020,4,12,2,0,83.63
2020,4,12,3,0,84.57000000000001
2020,4,12,4,0,85.18
2020,4,12,5,0,85.61
2020,4,12,6,0,77.54
2020,4,12,7,0,67.45
2020,4,12,8,0,57.7
2020,4,12,9,0,50.69
2020,4,12,10,0,47.25
2020,4,12,11,0,42.5
2020,4,12,12,0,40.550000000000004
2020,4,12,13,0,41.12
2020,4,12,14,0,42.71
2020,4,12,15,0,45.86
2020,4,12,16,0,50.77
2020,4,12,17,0,56.1
2020,4,12,18,0,61.92
2020,4,12,19,0,64.61
2020,4,12,20,0,66.1
2020,4,12,21,0,68.04
2020,4,12,22,0,69.71000000000001
2020,4,12,23,0,71.55
2020,4,13,0,0,73.23
2020,4,13,1,0,75.01
2020,4,13,2,0,76.92
2020,4,13,3,0,78.5
2020,4,13,4,0,80.03
2020,4,13,5,0,82.01
2020,4,13,6,0,75.82000000000001
2020,4,13,7,0,65.53
2020,4,13,8,0,56.63
2020,4,13,9,0,50.9
2020,4,13,10,0,47.63
2020,4,13,11,0,43.19
2020,4,13,12,0,40.79
2020,4,13,13,0,40.27
2020,4,13,14,0,41.11
2020,4,13,15,0,43.33
2020,4,13,16,0,47.44
2020,4,13,17,0,53.02
2020,4,13,18,0,59.69
2020,4,13,19,0,63.36
2020,4,13,20,0,65.64
2020,4,13,21,0,67.94
2020,4,13,22,0,70.9
2020,4,13,23,0,73.9
2020,4,14,0,0,76.92
2020,4,14,1,0,79.14
2020,4,14,2,0,81.44
2020,4,14,3,0,82.89
2020,4,14,4,0,83.88
2020,4,14,5,0,84.5
2020,4,14,6,0,77.78
2020,4,14,7,0,68.31
2020,4,14,8,0,59.120000000000005
2020,4,14,9,0,53.03
2020,4,14,10,0,48.67
2020,4,14,11,0,43.96
2020,4,14,12,0,41.77
2020,4,14,13,0,40.24
2020,4,14,14,0,40.35
2020,4,14,15,0,42.04
2020,4,14,16,0,46
2020,4,14,17,0,51.69
2020,4,14,18,0,57.99
2020,4,14,19,0,61.29
2020,4,14,20,0,63.9
2020,4,14,21,0,66.46000000000001
2020,4,14,22,0,69.28
2020,4,14,23,0,73.16
2020,4,15,0,0,76.4
2020,4,15,1,0,79.04
2020,4,15,2,0,81.19
2020,4,15,3,0,82.26
2020,4,15,4,0,82.92
2020,4,15,5,0,83.52
2020,4,15,6,0,78.85000000000001
2020,4,15,7,0,70.15
2020,4,15,8,0,60.77
2020,4,15,9,0,54.13
2020,4,15,10,0,49.410000000000004
2020,4,15,11,0,47.46
2020,4,15,12,0,42.660000000000004
2020,4,15,13,0,40.410000000000004
2020,4,15,14,0,40.67
2020,4,15,15,0,42.82
2020,4,15,16,0,46.07
2020,4,15,17,0,51.06
2020,4,15,18,0,57.79
2020,4,15,19,0,62.36
2020,4,15,20,0,64.58
2020,4,15,21,0,67.88
2020,4,15,22,0,70.45
2020,4,15,23,0,72.59
2020,4,16,0,0,74.24
2020,4,16,1,0,75.85000000000001
2020,4,16,2,0,78.15
2020,4,16,3,0,80.88
2020,4,16,4,0,83.08
2020,4,16,5,0,85.10000000000001
2020,4,16,6,0,80.31
2020,4,16,7,0,71.7
2020,4,16,8,0,61.57
2020,4,16,9,0,53.9
2020,4,16,10,0,49.64
2020,4,16,11,0,44.27
2020,4,16,12,0,41.480000000000004
2020,4,16,13,0,40.26
2020,4,16,14,0,40.88
2020,4,16,15,0,43.730000000000004
2020,4,16,16,0,48.28
2020,4,16,17,0,53.29
2020,4,16,18,0,58.4
2020,4,16,19,0,60.99
2020,4,16,20,0,62.71
2020,4,16,21,0,65.15
2020,4,16,22,0,68.92
2020,4,16,23,0,73.02
2020,4,17,0,0,76.32000000000001
2020,4,17,1,0,79.72
2020,4,17,2,0,82.02
2020,4,17,3,0,83.99
2020,4,17,4,0,85.54
2020,4,17,5,0,86.02
2020,4,17,6,0,80.83
2020,4,17,7,0,70.66
2020,4,17,8,0,61.11
2020,4,17,9,0,54.7
2020,4,17,10,0,51.57
2020,4,17,11,0,50.58
2020,4,17,12,0,49.32
2020,4,17,13,0,49.32
2020,4,17,14,0,49.76
2020,4,17,15,0,51.370000000000005
2020,4,17,16,0,54.15
2020,4,17,17,0,58.050000000000004
2020,4,17,18,0,62.54
2020,4,17,19,0,66.66
2020,4,17,20,0,70.33
2020,4,17,21,0,74.07000000000001
2020,4,17,22,0,77.43
2020,4,17,23,0,79.09
2020,4,18,0,0,80.47
2020,4,18,1,0,81.64
2020,4,18,2,0,81.83
2020,4,18,3,0,82.02
2020,4,18,4,0,82.62
2020,4,18,5,0,82.84
2020,4,18,6,0,79.60000000000001
2020,4,18,7,0,72.09
2020,4,18,8,0,63.75
2020,4,18,9,0,57.65
2020,4,18,10,0,54.84
2020,4,18,11,0,54.25
2020,4,18,12,0,53.88
2020,4,18,13,0,54.84
2020,4,18,14,0,56.17
2020,4,18,15,0,57.21
2020,4,18,16,0,58.46
2020,4,18,17,0,60.04
2020,4,18,18,0,62.050000000000004
2020,4,18,19,0,63.92
2020,4,18,20,0,66.66
2020,4,18,21,0,70.19
2020,4,18,22,0,73.8
2020,4,18,23,0,77.04
2020,4,19,0,0,80
2020,4,19,1,0,82.22
2020,4,19,2,0,83.09
2020,4,19,3,0,83.62
2020,4,19,4,0,84.12
2020,4,19,5,0,84.5
2020,4,19,6,0,79.57000000000001
2020,4,19,7,0,70.88
2020,4,19,8,0,62.870000000000005
2020,4,19,9,0,55.96
2020,4,19,10,0,51.45
2020,4,19,11,0,48.83
2020,4,19,12,0,47.5
2020,4,19,13,0,47.02
2020,4,19,14,0,47.72
2020,4,19,15,0,49.72
2020,4,19,16,0,52.910000000000004
2020,4,19,17,0,57.34
2020,4,19,18,0,61.81
2020,4,19,19,0,65.55
2020,4,19,20,0,68.84
2020,4,19,21,0,71.35000000000001
2020,4,19,22,0,73.75
2020,4,19,23,0,76.34
2020,4,20,0,0,78.44
2020,4,20,1,0,80.75
2020,4,20,2,0,81.8
2020,4,20,3,0,82.78
2020,4,20,4,0,83.13
2020,4,20,5,0,83.06
2020,4,20,6,0,80.35000000000001
2020,4,20,7,0,74
2020,4,20,8,0,66.91
2020,4,20,9,0,61.15
2020,4,20,10,0,57.36
2020,4,20,11,0,55.63
2020,4,20,12,0,55.07
2020,4,20,13,0,54.660000000000004
2020,4,20,14,0,54.660000000000004
2020,4,20,15,0,55.22
2020,4,20,16,0,56.72
2020,4,20,17,0,59.39
2020,4,20,18,0,64.14
2020,4,20,19,0,67.51
2020,4,20,20,0,70.8
2020,4,20,21,0,73.73
2020,4,20,22,0,76.95
2020,4,20,23,0,79.86
2020,4,21,0,0,82.81
2020,4,21,1,0,84.98
2020,4,21,2,0,85.48
2020,4,21,3,0,85.73
2020,4,21,4,0,85.78
2020,4,21,5,0,86.11
2020,4,21,6,0,85.2
2020,4,21,7,0,81.06
2020,4,21,8,0,75.04
2020,4,21,9,0,69.26
2020,4,21,10,0,65.03
2020,4,21,11,0,62.22
2020,4,21,12,0,60.93
2020,4,21,13,0,59.86
2020,4,21,14,0,60.03
2020,4,21,15,0,61.13
2020,4,21,16,0,62.64
2020,4,21,17,0,64.97
2020,4,21,18,0,68.05
2020,4,21,19,0,70.24
2020,4,21,20,0,72.59
2020,4,21,21,0,75.2
2020,4,21,22,0,77.71000000000001
2020,4,21,23,0,80.53
2020,4,22,0,0,83.2
2020,4,22,1,0,84.86
2020,4,22,2,0,85.10000000000001
2020,4,22,3,0,85.77
2020,4,22,4,0,85.58
2020,4,22,5,0,85.99
2020,4,22,6,0,81.11
2020,4,22,7,0,71.49
2020,4,22,8,0,59.660000000000004
2020,4,22,9,0,50.58
2020,4,22,10,0,46.43
2020,4,22,11,0,45.81
2020,4,22,12,0,45.9
2020,4,22,13,0,46.81
2020,4,22,14,0,48.620000000000005
2020,4,22,15,0,51.49
2020,4,22,16,0,55
2020,4,22,17,0,59.730000000000004
2020,4,22,18,0,64.64
2020,4,22,19,0,67.94
2020,4,22,20,0,70.99
2020,4,22,21,0,73.51
2020,4,22,22,0,76.01
2020,4,22,23,0,78.64
2020,4,23,0,0,81.46000000000001
2020,4,23,1,0,83.03
2020,4,23,2,0,84.29
2020,4,23,3,0,84.98
2020,4,23,4,0,85.69
2020,4,23,5,0,86.25
2020,4,23,6,0,81.51
2020,4,23,7,0,72.58
2020,4,23,8,0,63.85
2020,4,23,9,0,57.43
2020,4,23,10,0,53.17
2020,4,23,11,0,50.11
2020,4,23,12,0,47.96
2020,4,23,13,0,46.62
2020,4,23,14,0,46.550000000000004
2020,4,23,15,0,48.01
2020,4,23,16,0,51.050000000000004
2020,4,23,17,0,55.75
2020,4,23,18,0,61.300000000000004
2020,4,23,19,0,65.7
2020,4,23,20,0,69.53
2020,4,23,21,0,73.41
2020,4,23,22,0,76.87
2020,4,23,23,0,79.63
2020,4,24,0,0,82.34
2020,4,24,1,0,83.39
2020,4,24,2,0,83.97
2020,4,24,3,0,83.95
2020,4,24,4,0,84.18
2020,4,24,5,0,84.97
2020,4,24,6,0,81.74
2020,4,24,7,0,74.32000000000001
2020,4,24,8,0,67.25
2020,4,24,9,0,62.77
2020,4,24,10,0,60.22
2020,4,24,11,0,58.34
2020,4,24,12,0,57.06
2020,4,24,13,0,56.38
2020,4,24,14,0,56.230000000000004
2020,4,24,15,0,57.11
2020,4,24,16,0,58.77
2020,4,24,17,0,61.35
2020,4,24,18,0,64.96000000000001
2020,4,24,19,0,68.16
2020,4,24,20,0,71.5
2020,4,24,21,0,74.73
2020,4,24,22,0,78.42
2020,4,24,23,0,82.28
2020,4,25,0,0,85.92
2020,4,25,1,0,88.25
2020,4,25,2,0,90.39
2020,4,25,3,0,91.15
2020,4,25,4,0,91.69
2020,4,25,5,0,91.68
2020,4,25,6,0,90.36
2020,4,25,7,0,85.25
2020,4,25,8,0,74
2020,4,25,9,0,64.97
2020,4,25,10,0,59.18
2020,4,25,11,0,55.67
2020,4,25,12,0,54.14
2020,4,25,13,0,53.33
2020,4,25,14,0,53.27
2020,4,25,15,0,54.63
2020,4,25,16,0,57.39
2020,4,25,17,0,61.620000000000005
2020,4,25,18,0,66.76
2020,4,25,19,0,71.17
2020,4,25,20,0,74.93
2020,4,25,21,0,77.36
2020,4,25,22,0,79.83
2020,4,25,23,0,81.58
2020,4,26,0,0,82.94
2020,4,26,1,0,84
2020,4,26,2,0,85.10000000000001
2020,4,26,3,0,85.5
2020,4,26,4,0,85.63
2020,4,26,5,0,86.04
2020,4,26,6,0,81.01
2020,4,26,7,0,71.81
2020,4,26,8,0,63.97
2020,4,26,9,0,57.84
2020,4,26,10,0,53.89
2020,4,26,11,0,51.38
2020,4,26,12,0,49.980000000000004
2020,4,26,13,0,49.57
2020,4,26,14,0,50.43
2020,4,26,15,0,52.07
2020,4,26,16,0,55.02
2020,4,26,17,0,59.18
2020,4,26,18,0,63.5
2020,4,26,19,0,67.09
2020,4,26,20,0,70.46000000000001
2020,4,26,21,0,73.48
2020,4,26,22,0,76.96000000000001
2020,4,26,23,0,80.37
2020,4,27,0,0,82.62
2020,4,27,1,0,84.24
2020,4,27,2,0,85.60000000000001
2020,4,27,3,0,85.73
2020,4,27,4,0,84.96000000000001
2020,4,27,5,0,84.06
2020,4,27,6,0,79.37
2020,4,27,7,0,70.33
2020,4,27,8,0,61.57
2020,4,27,9,0,54.910000000000004
2020,4,27,10,0,50.94
2020,4,27,11,0,49.01
2020,4,27,12,0,49.17
2020,4,27,13,0,50.65
2020,4,27,14,0,53.43
2020,4,27,15,0,56.81
2020,4,27,16,0,61.690000000000005
2020,4,27,17,0,67.1
2020,4,27,18,0,70.65
2020,4,27,19,0,72.51
2020,4,27,20,0,73.98
2020,4,27,21,0,75.02
2020,4,27,22,0,76.69
2020,4,27,23,0,78.78
2020,4,28,0,0,80.78
2020,4,28,1,0,83.56
2020,4,28,2,0,85.4
2020,4,28,3,0,86.11
2020,4,28,4,0,86.32000000000001
2020,4,28,5,0,87.05
2020,4,28,6,0,82.55
2020,4,28,7,0,73.59
2020,4,28,8,0,65.02
2020,4,28,9,0,58.25
2020,4,28,10,0,53.36
2020,4,28,11,0,50.34
2020,4,28,12,0,48.45
2020,4,28,13,0,47.46
2020,4,28,14,0,47.95
2020,4,28,15,0,49.1
2020,4,28,16,0,51.800000000000004
2020,4,28,17,0,55.6
2020,4,28,18,0,60.6
2020,4,28,19,0,64.83
2020,4,28,20,0,68.48
2020,4,28,21,0,71.44
2020,4,28,22,0,74.69
2020,4,28,23,0,78
2020,4,29,0,0,81.73
2020,4,29,1,0,84.55
2020,4,29,2,0,86.3
2020,4,29,3,0,87.75
2020,4,29,4,0,88.05
2020,4,29,5,0,88.87
2020,4,29,6,0,86.09
2020,4,29,7,0,77.32000000000001
2020,4,29,8,0,67.7
2020,4,29,9,0,60.550000000000004
2020,4,29,10,0,55.160000000000004
2020,4,29,11,0,51.35
2020,4,29,12,0,49.51
2020,4,29,13,0,48.96
2020,4,29,14,0,48.9
2020,4,29,15,0,49.77
2020,4,29,16,0,51.1
2020,4,29,17,0,54.22
2020,4,29,18,0,59.9
2020,4,29,19,0,64.76
2020,4,29,20,0,69.72
2020,4,29,21,0,74.19
2020,4,29,22,0,77.53
2020,4,29,23,0,79.91
2020,4,30,0,0,81.87
2020,4,30,1,0,84.19
2020,4,30,2,0,85.5
2020,4,30,3,0,85.94
2020,4,30,4,0,86.08
2020,4,30,5,0,86.13
2020,4,30,6,0,80.68
2020,4,30,7,0,73.73
2020,4,30,8,0,66.15
2020,4,30,9,0,60.31
2020,4,30,10,0,56.410000000000004
2020,4,30,11,0,54.28
2020,4,30,12,0,52.86
2020,4,30,13,0,52.13
2020,4,30,14,0,52.230000000000004
2020,4,30,15,0,52.82
2020,4,30,16,0,54.88
2020,4,30,17,0,58.31
2020,4,30,18,0,62.43
2020,4,30,19,0,65.72
2020,4,30,20,0,68.12
2020,4,30,21,0,70.55
2020,4,30,22,0,72.65
2020,4,30,23,0,75.21000000000001
2020,5,1,0,0,77.97
2020,5,1,1,0,79.5
2020,5,1,2,0,80.67
2020,5,1,3,0,81.17
2020,5,1,4,0,81.28
2020,5,1,5,0,81.22
2020,5,1,6,0,77.58
2020,5,1,7,0,68.59
2020,5,1,8,0,60.1
2020,5,1,9,0,53.300000000000004
2020,5,1,10,0,48.76
2020,5,1,11,0,46.53
2020,5,1,12,0,45.02
2020,5,1,13,0,44.47
2020,5,1,14,0,44.76
2020,5,1,15,0,46.22
2020,5,1,16,0,48.230000000000004
2020,5,1,17,0,51.43
2020,5,1,18,0,56.75
2020,5,1,19,0,60.33
2020,5,1,20,0,64.47
2020,5,1,21,0,68.9
2020,5,1,22,0,73.3
2020,5,1,23,0,77.03
2020,5,2,0,0,80.69
2020,5,2,1,0,84.05
2020,5,2,2,0,87.29
2020,5,2,3,0,88.55
2020,5,2,4,0,89.66
2020,5,2,5,0,89.55
2020,5,2,6,0,85.94
2020,5,2,7,0,78.59
2020,5,2,8,0,67.1
2020,5,2,9,0,59.88
2020,5,2,10,0,57.43
2020,5,2,11,0,58.11
2020,5,2,12,0,58.97
2020,5,2,13,0,59.730000000000004
2020,5,2,14,0,61.15
2020,5,2,15,0,62.96
2020,5,2,16,0,65.22
2020,5,2,17,0,68.89
2020,5,2,18,0,73.09
2020,5,2,19,0,75.62
2020,5,2,20,0,77.13
2020,5,2,21,0,79.77
2020,5,2,22,0,81.96000000000001
2020,5,2,23,0,84.49
2020,5,3,0,0,86.34
2020,5,3,1,0,88.22
2020,5,3,2,0,89.75
2020,5,3,3,0,90.8
2020,5,3,4,0,91.36
2020,5,3,5,0,92.07000000000001
2020,5,3,6,0,90
2020,5,3,7,0,86.02
2020,5,3,8,0,79.77
2020,5,3,9,0,74.24
2020,5,3,10,0,71.32000000000001
2020,5,3,11,0,69.99
2020,5,3,12,0,69.51
2020,5,3,13,0,69.56
2020,5,3,14,0,69.84
2020,5,3,15,0,71
2020,5,3,16,0,73.8
2020,5,3,17,0,79.24
2020,5,3,18,0,84.26
2020,5,3,19,0,86.55
2020,5,3,20,0,87.97
2020,5,3,21,0,90.07000000000001
2020,5,3,22,0,90.82000000000001
2020,5,3,23,0,91.78
2020,5,4,0,0,92.72
2020,5,4,1,0,93.33
2020,5,4,2,0,93.51
2020,5,4,3,0,93.76
2020,5,4,4,0,93.99
2020,5,4,5,0,93.86
2020,5,4,6,0,92.39
2020,5,4,7,0,88.45
2020,5,4,8,0,81.91
2020,5,4,9,0,75.4
2020,5,4,10,0,71.61
2020,5,4,11,0,69.4
2020,5,4,12,0,68.44
2020,5,4,13,0,68.91
2020,5,4,14,0,69.35000000000001
2020,5,4,15,0,69.28
2020,5,4,16,0,70.52
2020,5,4,17,0,74.71000000000001
2020,5,4,18,0,80.02
2020,5,4,19,0,82.53
2020,5,4,20,0,85.22
2020,5,4,21,0,87.26
2020,5,4,22,0,89.16
2020,5,4,23,0,90.84
2020,5,5,0,0,91.33
2020,5,5,1,0,92.09
2020,5,5,2,0,91.92
2020,5,5,3,0,91.95
2020,5,5,4,0,92.04
2020,5,5,5,0,91.87
2020,5,5,6,0,87.03
2020,5,5,7,0,80.21000000000001
2020,5,5,8,0,72.48
2020,5,5,9,0,66.38
2020,5,5,10,0,62.71
2020,5,5,11,0,59.78
2020,5,5,12,0,57.57
2020,5,5,13,0,56.39
2020,5,5,14,0,56.57
2020,5,5,15,0,58.01
2020,5,5,16,0,61.21
2020,5,5,17,0,66.09
2020,5,5,18,0,75.09
2020,5,5,19,0,77.61
2020,5,5,20,0,79.85000000000001
2020,5,5,21,0,81.51
2020,5,5,22,0,82.78
2020,5,5,23,0,84.4
2020,5,6,0,0,84.97
2020,5,6,1,0,85.43
2020,5,6,2,0,86.11
2020,5,6,3,0,86.94
2020,5,6,4,0,87.67
2020,5,6,5,0,88.32000000000001
2020,5,6,6,0,83.82000000000001
2020,5,6,7,0,76.16
2020,5,6,8,0,66.57000000000001
